Confirmed,Country/Region,Deaths,Date,Province/State,Recovered,Epidemy,Lat,Long
1.0,Romania,0.0,2003-05-17,,1.0,SARS,45.943160999999996,24.96676
205.0,Singapore,28.0,2003-05-17,,157.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-17,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-17,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-17,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-17,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-17,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-17,,4.0,SARS,55.378051,-3.435973
66.0,US,0.0,2003-05-17,,34.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-17,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-16,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-16,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-16,,0.0,SARS,42.733883,25.48583
140.0,Canada,23.0,2003-05-16,,106.0,SARS,56.130366,-106.34677099999999
5191.0,Mainland China,275.0,2003-05-16,,1947.0,SARS,35.86166,104.195397
1706.0,Hong Kong,238.0,2003-05-16,,1171.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-16,,0.0,SARS,22.1987,113.5439
274.0,Taiwan,35.0,2003-05-16,,46.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-16,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-16,,0.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-16,,4.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-16,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-16,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-16,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-16,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-16,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-16,,5.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-16,,7.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-16,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-16,,4.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-16,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-16,,1.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-16,,1.0,SARS,45.943160999999996,24.96676
205.0,Singapore,28.0,2003-05-16,,157.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-16,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-16,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-16,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-16,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-16,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-16,,4.0,SARS,55.378051,-3.435973
65.0,US,0.0,2003-05-16,,34.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-16,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-15,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-15,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-15,,0.0,SARS,42.733883,25.48583
142.0,Canada,23.0,2003-05-15,,107.0,SARS,56.130366,-106.34677099999999
5163.0,Mainland China,271.0,2003-05-15,,1858.0,SARS,35.86166,104.195397
1703.0,Hong Kong,234.0,2003-05-15,,1160.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-15,,0.0,SARS,22.1987,113.5439
264.0,Taiwan,30.0,2003-05-15,,38.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-15,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-15,,0.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-15,,4.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-15,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-15,,3.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-15,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-15,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-15,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-15,,5.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-15,,7.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-15,,1.0,SARS,-40.900557,174.88597099999998
12.0,Philippines,2.0,2003-05-15,,4.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-15,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-15,,1.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-15,,1.0,SARS,45.943160999999996,24.96676
205.0,Singapore,28.0,2003-05-15,,157.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-15,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-15,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-15,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-15,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-15,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-15,,4.0,SARS,55.378051,-3.435973
64.0,US,0.0,2003-05-15,,35.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-15,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-14,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-14,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-14,,0.0,SARS,42.733883,25.48583
143.0,Canada,23.0,2003-05-14,,104.0,SARS,56.130366,-106.34677099999999
5124.0,Mainland China,267.0,2003-05-14,,1811.0,SARS,35.86166,104.195397
1698.0,Hong Kong,227.0,2003-05-14,,1128.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-14,,0.0,SARS,22.1987,113.5439
238.0,Taiwan,30.0,2003-05-14,,38.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-14,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-14,,0.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-14,,4.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-14,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-14,,0.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-14,,2.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-14,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-14,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-14,,5.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-14,,6.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-14,,1.0,SARS,-40.900557,174.88597099999998
10.0,Philippines,2.0,2003-05-14,,3.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-14,,1.0,SARS,53.41291,-8.243889999999999
3.0,South Korea,0.0,2003-05-14,,1.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-14,,1.0,SARS,45.943160999999996,24.96676
205.0,Singapore,28.0,2003-05-14,,157.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-14,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-14,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-14,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-14,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-05-14,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-14,,4.0,SARS,55.378051,-3.435973
64.0,US,0.0,2003-05-14,,35.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-14,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-13,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-13,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-13,,0.0,SARS,42.733883,25.48583
143.0,Canada,22.0,2003-05-13,,99.0,SARS,56.130366,-106.34677099999999
5086.0,Mainland China,262.0,2003-05-13,,1765.0,SARS,35.86166,104.195397
1689.0,Hong Kong,225.0,2003-05-13,,1090.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-13,,0.0,SARS,22.1987,113.5439
207.0,Taiwan,24.0,2003-05-13,,30.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-13,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-13,,0.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-13,,4.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-13,,9.0,SARS,51.165690999999995,10.451526
3.0,India,0.0,2003-05-13,,0.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-13,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-13,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-13,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-13,,4.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-13,,6.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-13,,1.0,SARS,-40.900557,174.88597099999998
10.0,Philippines,2.0,2003-05-13,,3.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-05-13,,1.0,SARS,53.41291,-8.243889999999999
2.0,South Korea,0.0,2003-05-13,,1.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-13,,1.0,SARS,45.943160999999996,24.96676
205.0,Singapore,28.0,2003-05-13,,157.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-13,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-13,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-13,,3.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-13,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-13,,5.0,SARS,15.870032,100.992541
4.0,United Kingdom,0.0,2003-05-13,,4.0,SARS,55.378051,-3.435973
64.0,US,0.0,2003-05-13,,35.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-13,,58.0,SARS,14.058323999999999,108.277199
6.0,Australia,0.0,2003-05-12,,6.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-12,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-12,,0.0,SARS,42.733883,25.48583
143.0,Canada,22.0,2003-05-12,,98.0,SARS,56.130366,-106.34677099999999
5013.0,Mainland China,252.0,2003-05-12,,1693.0,SARS,35.86166,104.195397
1683.0,Hong Kong,218.0,2003-05-12,,1066.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-12,,0.0,SARS,22.1987,113.5439
184.0,Taiwan,20.0,2003-05-12,,26.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-12,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-12,,0.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-12,,4.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-12,,9.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-05-12,,0.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-12,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-12,,8.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-12,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-12,,4.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-12,,6.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-12,,1.0,SARS,-40.900557,174.88597099999998
10.0,Philippines,2.0,2003-05-12,,3.0,SARS,12.879721,121.77401699999999
1.0,Poland,0.0,2003-05-12,,0.0,SARS,51.919438,19.145135999999997
1.0,Ireland,0.0,2003-05-12,,1.0,SARS,53.41291,-8.243889999999999
2.0,South Korea,0.0,2003-05-12,,1.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-12,,1.0,SARS,45.943160999999996,24.96676
205.0,Singapore,28.0,2003-05-12,,156.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-12,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-12,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-12,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-12,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-12,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-05-12,,6.0,SARS,55.378051,-3.435973
64.0,US,0.0,2003-05-12,,34.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-12,,58.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-05-10,,4.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-10,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-10,,0.0,SARS,42.733883,25.48583
145.0,Canada,22.0,2003-05-10,,97.0,SARS,56.130366,-106.34677099999999
4884.0,Mainland China,235.0,2003-05-10,,1620.0,SARS,35.86166,104.195397
1674.0,Hong Kong,212.0,2003-05-10,,1035.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-10,,0.0,SARS,22.1987,113.5439
172.0,Taiwan,18.0,2003-05-10,,26.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-10,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-10,,0.0,SARS,61.92411,25.748151
7.0,France,0.0,2003-05-10,,4.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-10,,9.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-05-10,,0.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-10,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-10,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-10,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-10,,4.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-10,,6.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-10,,1.0,SARS,-40.900557,174.88597099999998
10.0,Philippines,2.0,2003-05-10,,2.0,SARS,12.879721,121.77401699999999
1.0,Poland,0.0,2003-05-10,,0.0,SARS,51.919438,19.145135999999997
1.0,Ireland,0.0,2003-05-10,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-05-10,,1.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-10,,1.0,SARS,45.943160999999996,24.96676
205.0,Singapore,27.0,2003-05-10,,155.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-10,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-10,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-10,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-10,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-10,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-05-10,,6.0,SARS,55.378051,-3.435973
64.0,US,0.0,2003-05-10,,34.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-10,,58.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-05-09,,4.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-09,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-09,,0.0,SARS,42.733883,25.48583
145.0,Canada,22.0,2003-05-09,,94.0,SARS,56.130366,-106.34677099999999
4805.0,Mainland China,230.0,2003-05-09,,1582.0,SARS,35.86166,104.195397
1667.0,Hong Kong,210.0,2003-05-09,,1015.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-09,,0.0,SARS,22.1987,113.5439
149.0,Taiwan,13.0,2003-05-09,,26.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-09,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-09,,0.0,SARS,61.92411,25.748151
6.0,France,0.0,2003-05-09,,4.0,SARS,46.227638,2.213749
9.0,Germany,0.0,2003-05-09,,9.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-05-09,,0.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-09,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-09,,9.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-09,,1.0,SARS,29.311659999999996,47.481766
6.0,Malaysia,2.0,2003-05-09,,4.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-09,,6.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-09,,1.0,SARS,-40.900557,174.88597099999998
10.0,Philippines,2.0,2003-05-09,,2.0,SARS,12.879721,121.77401699999999
1.0,Poland,0.0,2003-05-09,,0.0,SARS,51.919438,19.145135999999997
1.0,Ireland,0.0,2003-05-09,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-05-09,,1.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-09,,1.0,SARS,45.943160999999996,24.96676
204.0,Singapore,27.0,2003-05-09,,153.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-09,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-09,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-09,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-09,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-09,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-05-09,,6.0,SARS,55.378051,-3.435973
63.0,US,0.0,2003-05-09,,33.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-09,,58.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-05-08,,4.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-08,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-08,,0.0,SARS,42.733883,25.48583
146.0,Canada,22.0,2003-05-08,,95.0,SARS,56.130366,-106.34677099999999
4698.0,Mainland China,224.0,2003-05-08,,1529.0,SARS,35.86166,104.195397
1661.0,Hong Kong,208.0,2003-05-08,,1008.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-08,,0.0,SARS,22.1987,113.5439
131.0,Taiwan,13.0,2003-05-08,,26.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-08,,1.0,SARS,4.570868,-74.297333
1.0,Finland,0.0,2003-05-08,,0.0,SARS,61.92411,25.748151
6.0,France,0.0,2003-05-08,,4.0,SARS,46.227638,2.213749
8.0,Germany,0.0,2003-05-08,,7.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-05-08,,0.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-08,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-08,,6.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-08,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-08,,4.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-08,,6.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-08,,1.0,SARS,-40.900557,174.88597099999998
10.0,Philippines,2.0,2003-05-08,,2.0,SARS,12.879721,121.77401699999999
1.0,Poland,0.0,2003-05-08,,0.0,SARS,51.919438,19.145135999999997
1.0,Ireland,0.0,2003-05-08,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-05-08,,1.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-08,,1.0,SARS,45.943160999999996,24.96676
204.0,Singapore,27.0,2003-05-08,,153.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-08,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-08,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-08,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-08,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-08,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-05-08,,6.0,SARS,55.378051,-3.435973
63.0,US,0.0,2003-05-08,,33.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-08,,58.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-05-07,,4.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-07,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-07,,0.0,SARS,42.733883,25.48583
146.0,Canada,22.0,2003-05-07,,93.0,SARS,56.130366,-106.34677099999999
4560.0,Mainland China,219.0,2003-05-07,,1487.0,SARS,35.86166,104.195397
1654.0,Hong Kong,204.0,2003-05-07,,984.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-07,,0.0,SARS,22.1987,113.5439
125.0,Taiwan,11.0,2003-05-07,,26.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-07,,1.0,SARS,4.570868,-74.297333
6.0,France,0.0,2003-05-07,,4.0,SARS,46.227638,2.213749
8.0,Germany,0.0,2003-05-07,,7.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-05-07,,0.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-07,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-07,,5.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-07,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-07,,4.0,SARS,4.210483999999999,101.97576600000001
9.0,Mongolia,0.0,2003-05-07,,6.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-07,,1.0,SARS,-40.900557,174.88597099999998
10.0,Philippines,2.0,2003-05-07,,2.0,SARS,12.879721,121.77401699999999
1.0,Poland,0.0,2003-05-07,,0.0,SARS,51.919438,19.145135999999997
1.0,Ireland,0.0,2003-05-07,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-05-07,,0.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-07,,1.0,SARS,45.943160999999996,24.96676
204.0,Singapore,27.0,2003-05-07,,150.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-07,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-07,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-07,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-07,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-07,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-05-07,,6.0,SARS,55.378051,-3.435973
65.0,US,0.0,2003-05-07,,32.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-07,,58.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-05-06,,4.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-06,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-06,,0.0,SARS,42.733883,25.48583
148.0,Canada,22.0,2003-05-06,,93.0,SARS,56.130366,-106.34677099999999
4409.0,Mainland China,214.0,2003-05-06,,1460.0,SARS,35.86166,104.195397
1646.0,Hong Kong,193.0,2003-05-06,,958.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-06,,0.0,SARS,22.1987,113.5439
116.0,Taiwan,10.0,2003-05-06,,25.0,SARS,23.69781,120.96051499999999
1.0,Colombia,0.0,2003-05-06,,1.0,SARS,4.570868,-74.297333
5.0,France,0.0,2003-05-06,,4.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-05-06,,7.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-05-06,,0.0,SARS,20.593684,78.96288
2.0,Indonesia,0.0,2003-05-06,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-06,,4.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-06,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-06,,4.0,SARS,4.210483999999999,101.97576600000001
8.0,Mongolia,0.0,2003-05-06,,4.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-06,,1.0,SARS,-40.900557,174.88597099999998
3.0,Philippines,2.0,2003-05-06,,1.0,SARS,12.879721,121.77401699999999
1.0,Poland,0.0,2003-05-06,,0.0,SARS,51.919438,19.145135999999997
1.0,Ireland,0.0,2003-05-06,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-05-06,,0.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-06,,1.0,SARS,45.943160999999996,24.96676
204.0,Singapore,27.0,2003-05-06,,149.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-06,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-06,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-06,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-06,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-06,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-05-06,,6.0,SARS,55.378051,-3.435973
65.0,US,0.0,2003-05-06,,32.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-06,,58.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-05-05,,4.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-05,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-05,,0.0,SARS,42.733883,25.48583
148.0,Canada,22.0,2003-05-05,,93.0,SARS,56.130366,-106.34677099999999
4280.0,Mainland China,206.0,2003-05-05,,1433.0,SARS,35.86166,104.195397
1637.0,Hong Kong,187.0,2003-05-05,,930.0,SARS,22.396428,114.10949699999999
